,交易时间,月份,来源,收/支,支付状态,类型,交易对方,商品,金额,逻辑1,逻辑2,乘后金额
914,2023-05-24 11:54:54,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,15.9,-1,1,-15.9
915,2023-05-24 08:13:53,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,13.68,-1,1,-13.68
916,2023-05-23 22:44:05,5,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-曹家桥-22:44:04-正常行程票款扣费,3.0,-1,1,-3.0
917,2023-05-23 21:09:51,5,支付宝,不计收支,交易成功,即时到账交易,杭州萧山沛骐羽球体育俱乐部,线下支付,14.0,-1,1,-14.0
918,2023-05-23 19:10:13,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,33.84,-1,1,-33.84
919,2023-05-23 14:19:26,5,支付宝,不计收支,交易成功,即时到账交易,中信银行,余额宝-转出到银行卡,10.0,-1,1,-10.0
920,2023-05-23 14:03:37,5,支付宝,不计收支,交易成功,支付宝担保交易,19**你,choice账户金融终端 全权限东方财富金融数据库东财研报行情代查,4.37,-1,1,-4.37
921,2023-05-23 13:48:08,5,支付宝,不计收支,交易成功,支付宝担保交易,19**你,choice账户金融终端 全权限东方财富金融数据库东财研报行情代查,4.37,-1,1,-4.37
922,2023-05-23 13:23:09,5,支付宝,不计收支,交易成功,支付宝担保交易,19**你,choice账户金融终端 全权限东方财富金融数据库东财研报行情代查,4.37,-1,1,-4.37
923,2023-05-23 12:54:08,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,7.68,-1,1,-7.68
924,2023-05-23 11:42:07,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,16.9,-1,1,-16.9
925,2023-05-23 11:05:29,5,支付宝,支出,交易成功,即时到账交易,深圳市财富趋势科技股份有限公司,tdx,1.0,-1,1,-1.0
926,2023-05-23 03:14:15,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.22-收益发放,0.01,-1,1,-0.01
927,2023-05-22 22:30:10,5,支付宝,不计收支,交易成功,即时到账交易,宇佳超市,收钱码收款,9.0,-1,1,-9.0
928,2023-05-22 22:29:01,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,14.59,-1,1,-14.59
929,2023-05-22 20:04:27,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,17.9,-1,1,-17.9
930,2023-05-22 16:48:48,5,支付宝,不计收支,交易成功,支付宝担保交易,上海盒马,檀梵 七彩宽口玻璃花瓶等多件,48.8,-1,1,-48.8
931,2023-05-22 11:48:55,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,16.9,-1,1,-16.9
932,2023-05-22 08:27:47,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,13.82,-1,1,-13.82
933,2023-05-22 04:10:41,5,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music; Purchases on 05.22,19.0,-1,1,-19.0
934,2023-05-22 03:27:27,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.21-收益发放,0.01,-1,1,-0.01
935,2023-05-21 22:31:46,5,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-曹家桥-22:31:46-正常行程票款扣费,3.0,-1,1,-3.0
936,2023-05-21 22:19:48,5,支付宝,不计收支,交易成功,即时到账交易,美团,美团订单-23052111100400000020067484169011,22.9,-1,1,-22.9
937,2023-05-21 19:22:54,5,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-建设三路-19:23:00-正常行程票款扣费,5.0,-1,1,-5.0
938,2023-05-21 18:23:38,5,支付宝,不计收支,交易成功,即时到账交易,物美（华东）火车东站店,订单：665710611856,30.4,-1,1,-30.4
939,2023-05-21 17:16:23,5,支付宝,不计收支,交易成功,即时到账交易,杭州杭港地铁有限公司,地铁-火车东站-17:16:23-正常行程票款扣费,7.0,-1,1,-7.0
940,2023-05-21 16:16:12,5,支付宝,不计收支,解冻成功,预订交易,众享随行,退款-镜享3D眼镜预付金,0.0,-1,1,-0.0
941,2023-05-21 16:16:07,5,支付宝,支出,交易成功,即时到账交易,众享随行,镜享3D眼镜租金,5.0,-1,1,-5.0
942,2023-05-21 14:10:13,5,支付宝,不计收支,芝麻免押下单成功,预订交易,众享随行,充值-镜享3D眼镜预付金,0.0,-1,1,-0.0
943,2023-05-21 14:06:07,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,54.16,-1,1,-54.16
944,2023-05-21 13:17:03,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,15.37,-1,1,-15.37
945,2023-05-21 11:56:22,5,支付宝,不计收支,交易关闭,即时到账交易,星洲小馆（万象汇店）,美团/大众点评点餐订单-05214719775447280894221,158.0,-1,0,-0.0
946,2023-05-21 03:21:21,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.20-收益发放,0.01,-1,1,-0.01
947,2023-05-20 17:40:49,5,支付宝,不计收支,交易成功,即时到账交易,美团,大众点评订单-23052011100400000029852719024011,98.0,-1,1,-98.0
948,2023-05-20 16:37:41,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,13.49,-1,1,-13.49
949,2023-05-20 16:37:04,5,支付宝,不计收支,交易成功,即时到账交易,小巷味道炸串店,收钱码收款,18.5,-1,1,-18.5
950,2023-05-20 09:01:12,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,14.45,-1,1,-14.45
951,2023-05-20 03:39:32,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.19-收益发放,0.01,-1,1,-0.01
952,2023-05-19 22:49:35,5,支付宝,不计收支,交易成功,即时到账交易,宇佳超市,收钱码收款,18.0,-1,1,-18.0
953,2023-05-19 22:27:58,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,15.61,-1,1,-15.61
954,2023-05-19 22:15:47,5,支付宝,不计收支,交易成功,即时到账交易,杭州杭港地铁有限公司,地铁-湘湖-22:15:47-正常行程票款扣费,5.0,-1,1,-5.0
955,2023-05-19 21:48:09,5,支付宝,支出,交易成功,即时到账交易,美团,美团订单-23051911100400000029731578945011,28.8,-1,1,-28.8
956,2023-05-19 20:19:43,5,支付宝,不计收支,交易成功,即时到账交易,杭州杭港地铁有限公司,地铁-火车东站-20:19:45-正常行程票款扣费,5.0,-1,1,-5.0
957,2023-05-19 18:52:27,5,支付宝,不计收支,交易成功,即时到账交易,罗森(杭州都会艺境站店）,支付宝支付杭州都会艺境站店消费,15.9,-1,1,-15.9
958,2023-05-19 11:48:59,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,6.9,-1,1,-6.9
959,2023-05-19 11:47:42,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,15.9,-1,1,-15.9
960,2023-05-19 03:27:40,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.18-收益发放,0.01,-1,1,-0.01
961,2023-05-18 22:44:57,5,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-曹家桥-22:44:56-正常行程票款扣费,3.0,-1,1,-3.0
962,2023-05-18 19:43:45,5,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-建设三路-19:43:43-正常行程票款扣费,3.0,-1,1,-3.0
963,2023-05-18 11:37:04,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,15.9,-1,1,-15.9
964,2023-05-18 03:43:33,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.17-收益发放,0.01,-1,1,-0.01
965,2023-05-17 22:48:51,5,支付宝,不计收支,交易成功,支付宝担保交易,浪**,1份30包广东梅州客家特产大埔豆干 枫朗888豆腐干豆腐皮五香辣麻,28.91,-1,1,-28.91
966,2023-05-17 22:34:48,5,支付宝,不计收支,交易成功,支付宝担保交易,谷垦**店,线条小狗生日礼物女生实用送闺蜜高级520礼品毕业送朋友傻瓜相机,79.88,-1,1,-79.88
967,2023-05-17 22:34:48,5,支付宝,不计收支,交易成功,支付宝担保交易,tb**9,2022新款yy羽毛球包网球单肩斜挎韩国YY便携包男女款白色2支装,143.0,-1,1,-143.0
968,2023-05-17 22:34:48,5,支付宝,不计收支,交易成功,支付宝担保交易,懒懒**0,帕恰狗钻石画儿童手工diy制作点钻画粘贴画玉桂狗2023新款满钻男,16.8,-1,1,-16.8
969,2023-05-17 22:17:55,5,支付宝,不计收支,交易成功,支付宝担保交易,信睿**店,【罗振宇跨年演讲2022】坏世界研究 作为哲学的政治哲学 赵汀阳 著 战略管理 战略战术 经管励志  政治哲学 书籍,22.7,-1,1,-22.7
970,2023-05-17 20:55:00,5,支付宝,不计收支,交易成功,即时到账交易,王波,收钱码收款,16.0,-1,1,-16.0
971,2023-05-17 19:53:05,5,支付宝,不计收支,交易成功,即时到账交易,美团,美团订单-23051711100400000029417153815011,5.49,-1,1,-5.49
972,2023-05-17 19:18:27,5,支付宝,不计收支,交易成功,即时到账交易,宇佳超市,收钱码收款,6.0,-1,1,-6.0
973,2023-05-17 15:28:20,5,支付宝,不计收支,交易成功,支付宝担保交易,19**你,choice账户金融终端 全权限东方财富金融数据库东财研报行情代查,1.27,-1,1,-1.27
974,2023-05-17 14:53:32,5,支付宝,不计收支,交易成功,支付宝担保交易,19**你,choice账户金融终端 全权限东方财富金融数据库东财研报行情代查,4.37,-1,1,-4.37
975,2023-05-17 14:28:18,5,支付宝,不计收支,交易成功,支付宝担保交易,19**你,choice账户金融终端 全权限东方财富金融数据库东财研报行情代查,1.27,-1,1,-1.27
976,2023-05-17 11:36:45,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,16.9,-1,1,-16.9
977,2023-05-17 10:19:54,5,支付宝,不计收支,交易成功,支付宝担保交易,19**你,choice账户金融终端 全权限东方财富金融数据库东财研报行情代查,4.37,-1,1,-4.37
978,2023-05-17 08:19:41,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,13.9,-1,1,-13.9
979,2023-05-17 03:32:41,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.16-收益发放,0.01,-1,1,-0.01
980,2023-05-16 23:05:35,5,支付宝,不计收支,交易成功,即时到账交易,宇佳超市,收钱码收款,8.94,-1,1,-8.94
981,2023-05-16 22:42:20,5,支付宝,不计收支,交易成功,即时到账交易,宇佳超市,收钱码收款,15.0,-1,1,-15.0
982,2023-05-16 22:08:09,5,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-曹家桥-22:08:09-正常行程票款扣费,5.0,-1,1,-5.0
983,2023-05-16 21:42:08,5,支付宝,不计收支,交易成功,支付宝担保交易,vi**店,三双victor胜利羽毛球袜男袜女袜威克多加厚棉毛巾底运动袜子篮球 等多件,284.69,-1,1,-284.69
984,2023-05-16 19:34:42,5,支付宝,不计收支,交易成功,即时到账交易,滴滴出行,单车,1.5,-1,1,-1.5
985,2023-05-16 19:21:55,5,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-奥体中心-19:21:52-正常行程票款扣费,5.0,-1,1,-5.0
986,2023-05-16 18:52:52,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,11.42,-1,1,-11.42
987,2023-05-16 17:58:23,5,支付宝,不计收支,退款成功,支付宝担保交易,众安保险,退款-保险-买家版运费险-丹麦FZ FORZA羽毛球鞋 男女款运动小白鞋特大码球鞋 超轻透气春夏等,3.98,-1,0,-0.0
988,2023-05-16 17:57:06,5,支付宝,不计收支,退款成功,支付宝担保交易,my**0,退款-丹麦FZ FORZA羽毛球鞋 男女款运动小白鞋特大码球鞋 超轻透气春夏,278.0,-1,0,-0.0
989,2023-05-16 13:17:48,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,12.0,-1,1,-12.0
990,2023-05-16 12:24:15,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,17.9,-1,1,-17.9
991,2023-05-16 08:23:28,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,3.5,-1,1,-3.5
992,2023-05-16 02:34:33,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.15-收益发放,0.01,-1,1,-0.01
993,2023-05-15 19:30:45,5,支付宝,不计收支,交易成功,即时到账交易,美团,美团订单-23051511100400000029139834329011,4.5,-1,1,-4.5
994,2023-05-15 11:43:39,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,16.9,-1,1,-16.9
995,2023-05-15 03:20:30,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.14-收益发放,0.01,-1,1,-0.01
996,2023-05-14 23:29:19,5,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music; Purchases on 05.14,8.0,-1,1,-8.0
997,2023-05-14 23:23:36,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,29.73,-1,1,-29.73
998,2023-05-14 23:23:25,5,支付宝,不计收支,交易成功,即时到账交易,王波,收钱码收款,5.5,-1,1,-5.5
999,2023-05-14 21:51:02,5,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海地铁-南京东路-2023-05-14 19:00:19-上海南站-2023-05-14 19:50:51,4.0,-1,1,-4.0
1000,2023-05-14 20:37:17,5,支付宝,不计收支,交易成功,即时到账交易,*来锋,收钱码收款,6.0,-1,1,-6.0
1001,2023-05-14 20:26:10,5,支付宝,不计收支,交易关闭,支付宝担保交易,众安保险,保险-买家版运费险-丹麦FZ FORZA羽毛球鞋 男女款运动小白鞋特大码球鞋 超轻透气春夏等,3.98,-1,0,-0.0
1002,2023-05-14 20:26:10,5,支付宝,不计收支,交易关闭,支付宝担保交易,my**0,丹麦FZ FORZA羽毛球鞋 男女款运动小白鞋特大码球鞋 超轻透气春夏,278.0,-1,0,-0.0
1003,2023-05-14 19:57:28,5,支付宝,支出,交易成功,即时到账交易,重新再来,收钱码收款,2.0,-1,1,-2.0
1004,2023-05-14 19:50:21,5,支付宝,不计收支,交易成功,即时到账交易,上海南站站店,上海全家购物,6.8,-1,1,-6.8
1005,2023-05-14 19:40:04,5,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海地铁-东昌路-2023-05-14 17:30:29-南京东路-2023-05-14 17:39:44,3.0,-1,1,-3.0
1006,2023-05-14 18:14:58,5,支付宝,不计收支,交易成功,即时到账交易,铁路12306,火车票,74.5,-1,1,-74.5
1007,2023-05-14 17:28:13,5,支付宝,不计收支,交易成功,即时到账交易,哈啰出行,哈啰单车骑行,1.5,-1,1,-1.5
1008,2023-05-14 15:04:57,5,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海地铁-张江路-2023-05-14 12:17:22-商城路-2023-05-14 13:04:37,4.0,-1,1,-4.0
1009,2023-05-14 14:32:24,5,支付宝,不计收支,交易成功,即时到账交易,哈啰出行,哈啰单车骑行,1.5,-1,1,-1.5
1010,2023-05-14 04:17:59,5,支付宝,不计收支,退款成功,即时到账交易,阿斯**服,退款-机票订单付款{5238481898122},110.0,-1,0,-0.0
1011,2023-05-14 03:27:44,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.13-收益发放,0.01,-1,1,-0.01
1012,2023-05-14 00:55:36,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,45.85,-1,1,-45.85
1013,2023-05-13 19:37:57,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,99.0,-1,1,-99.0
1014,2023-05-13 13:54:38,5,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,13.92,-1,1,-13.92
1015,2023-05-13 03:20:45,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.12-收益发放,0.01,-1,1,-0.01
1016,2023-05-12 20:03:46,5,支付宝,不计收支,交易成功,即时到账交易,深圳市南山区百分购便利店,E超市,12.5,-1,1,-12.5
1017,2023-05-12 18:55:43,5,支付宝,不计收支,交易成功,支付宝担保交易,阿斯**服,机票订单付款{5238481898122},819.0,-1,1,-819.0
1018,2023-05-12 09:08:49,5,支付宝,不计收支,交易成功,即时到账交易,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-华安纳斯达克100ETF联接(QDII)A-买入,60.0,-1,1,-60.0
1019,2023-05-12 03:06:51,5,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,61.66,-1,1,-61.66
1020,2023-05-12 02:59:27,5,支付宝,不计收支,交易成功,即时到账交易,融通基金管理有限公司,余额宝-2023.05.11-收益发放,0.01,-1,1,-0.01
1021,2023-05-11 20:35:45,5,支付宝,不计收支,交易成功,即时到账交易,統一超商(淅江）便利店有限公司,7-ELEVEn浙江杭州萧山机场消费,15.3,-1,1,-15.3
1022,2023-05-11 20:28:47,5,支付宝,不计收支,交易成功,即时到账交易,杭州杭港地铁有限公司,地铁-萧山国际机场-20:28:41-正常行程票款扣费,7.0,-1,1,-7.0
1023,2023-05-11 18:45:35,5,支付宝,不计收支,交易成功,即时到账交易,湘湖荷花餐厅,美团收银909700182869975145,11.2,-1,1,-11.2
1024,2023-05-11 18:31:32,5,支付宝,不计收支,交易成功,支付宝担保交易,tb**7,【极速发货】慧博投研慧博专业版慧博终端账号金融惠博vip账户,9.61,-1,1,-9.61
1025,2023-05-11 11:56:37,5,支付宝,不计收支,交易成功,即时到账交易,湘湖荷花餐厅,美团收银909700182865292099,15.25,-1,1,-15.25
1026,2023-05-11 09:40:55,5,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,7.5,-1,1,-7.5
